itemId	category	name	iconId	imagePath
20050300	Weapons	Hoslow's Quality Petal Whip	10765	
20050400	Weapons	Hoslow's Fire Petal Whip	10765	
20050500	Weapons	Hoslow's Flame Art Petal Whip	10765	
20050600	Weapons	Hoslow's Lightning Petal Whip	10765	
20050700	Weapons	Hoslow's Sacred Petal Whip	10765	
20050800	Weapons	Hoslow's Magic Petal Whip	10765	
20050900	Weapons	Hoslow's Cold Petal Whip	10765	
20051000	Weapons	Hoslow's Poison Petal Whip	10765	
20051100	Weapons	Hoslow's Blood Petal Whip	10765	
20051200	Weapons	Hoslow's Occult Petal Whip	10765	
20060000	Weapons	Giant's Red Braid	10766	
20070000	Weapons	Urumi	10767	
20070100	Weapons	Heavy Urumi	10767	
20070200	Weapons	Keen Urumi	10767	
20070300	Weapons	Quality Urumi	10767	
20070400	Weapons	Fire Urumi	10767	
20070500	Weapons	Flame Art Urumi	10767	
20070600	Weapons	Lightning Urumi	10767	
20070700	Weapons	Sacred Urumi	10767	
20070800	Weapons	Magic Urumi	10767	
20070900	Weapons	Cold Urumi	10767	
20071000	Weapons	Poison Urumi	10767	
20071100	Weapons	Blood Urumi	10767	
20071200	Weapons	Occult Urumi	10767	
20500000	Weapons	Tooth Whip	12248	
21000000	Weapons	Caestus	10800	
21000100	Weapons	Heavy Caestus	10800	
21000200	Weapons	Keen Caestus	10800	
21000300	Weapons	Quality Caestus	10800	
21000400	Weapons	Fire Caestus	10800	
21000500	Weapons	Flame Art Caestus	10800	
21000600	Weapons	Lightning Caestus	10800	
21000700	Weapons	Sacred Caestus	10800	
21000800	Weapons	Magic Caestus	10800	
21000900	Weapons	Cold Caestus	10800	
21001000	Weapons	Poison Caestus	10800	
21001100	Weapons	Blood Caestus	10800	
21001200	Weapons	Occult Caestus	10800	
21010000	Weapons	Spiked Caestus	10801	
21010100	Weapons	Heavy Spiked Caestus	10801	
21010200	Weapons	Keen Spiked Caestus	10801	
21010300	Weapons	Quality Spiked Caestus	10801	
21010400	Weapons	Fire Spiked Caestus	10801	
21010500	Weapons	Flame Art Spiked Caestus	10801	
21010600	Weapons	Lightning Spiked Caestus	10801	
21010700	Weapons	Sacred Spiked Caestus	10801	
21010800	Weapons	Magic Spiked Caestus	10801	
21010900	Weapons	Cold Spiked Caestus	10801	
21011000	Weapons	Poison Spiked Caestus	10801	
21011100	Weapons	Blood Spiked Caestus	10801	
21011200	Weapons	Occult Spiked Caestus	10801	
21060000	Weapons	Grafted Dragon	10806	
21070000	Weapons	Iron Ball	10807	
21070100	Weapons	Heavy Iron Ball	10807	
21070200	Weapons	Keen Iron Ball	10807	
21070300	Weapons	Quality Iron Ball	10807	
21070400	Weapons	Fire Iron Ball	10807	
21070500	Weapons	Flame Art Iron Ball	10807	
21070600	Weapons	Lightning Iron Ball	10807	
21070700	Weapons	Sacred Iron Ball	10807	
21070800	Weapons	Magic Iron Ball	10807	
21070900	Weapons	Cold Iron Ball	10807	
21071000	Weapons	Poison Iron Ball	10807	
21071100	Weapons	Blood Iron Ball	10807	
21071200	Weapons	Occult Iron Ball	10807	
21080000	Weapons	Star Fist	10808	
21080100	Weapons	Heavy Star Fist	10808	
21080200	Weapons	Keen Star Fist	10808	
21080300	Weapons	Quality Star Fist	10808	
21080400	Weapons	Fire Star Fist	10808	
21080500	Weapons	Flame Art Star Fist	10808	
21080600	Weapons	Lightning Star Fist	10808	
21080700	Weapons	Sacred Star Fist	10808	
21080800	Weapons	Magic Star Fist	10808	
21080900	Weapons	Cold Star Fist	10808	
21081000	Weapons	Poison Star Fist	10808	
21081100	Weapons	Blood Star Fist	10808	
21081200	Weapons	Occult Star Fist	10808	
21100000	Weapons	Katar	10809	
21100100	Weapons	Heavy Katar	10809	
21100200	Weapons	Keen Katar	10809	
21100300	Weapons	Quality Katar	10809	
21100400	Weapons	Fire Katar	10809	
21100500	Weapons	Flame Art Katar	10809	
21100600	Weapons	Lightning Katar	10809	
21100700	Weapons	Sacred Katar	10809	
21100800	Weapons	Magic Katar	10809	
21100900	Weapons	Cold Katar	10809	
21101000	Weapons	Poison Katar	10809	
21101100	Weapons	Blood Katar	10809	
21101200	Weapons	Occult Katar	10809	
21110000	Weapons	Clinging Bone	10810	
21120000	Weapons	Veteran's Prosthesis	10811	
21130000	Weapons	Cipher Pata	10812	
21500000	Weapons	Thiollier's Hidden Needle	12249	
21510000	Weapons	Pata	12250	
21510100	Weapons	Heavy Pata	12250	
21510200	Weapons	Keen Pata	12250	
21510300	Weapons	Quality Pata	12250	
21510400	Weapons	Fire Pata	12250	
21510500	Weapons	Flame Art Pata	12250	
21510600	Weapons	Lightning Pata	12250	
21510700	Weapons	Sacred Pata	12250	
21510800	Weapons	Magic Pata	12250	
21510900	Weapons	Cold Pata	12250	
21511000	Weapons	Poison Pata	12250	
21511100	Weapons	Blood Pata	12250	
21511200	Weapons	Occult Pata	12250	
21520000	Weapons	Poisoned Hand	12251	
21530000	Weapons	Madding Hand	12252	
21540000	Weapons	Golem Fist	12253	
21540100	Weapons	Heavy Golem Fist	12253	
21540200	Weapons	Keen Golem Fist	12253	
21540300	Weapons	Quality Golem Fist	12253	
21540400	Weapons	Fire Golem Fist	12253	
21540500	Weapons	Flame Art Golem Fist	12253	
21540600	Weapons	Lightning Golem Fist	12253	
21540700	Weapons	Sacred Golem Fist	12253	
21540800	Weapons	Magic Golem Fist	12253	
21540900	Weapons	Cold Golem Fist	12253	
21541000	Weapons	Poison Golem Fist	12253	
21541100	Weapons	Blood Golem Fist	12253	
21541200	Weapons	Occult Golem Fist	12253	
21550000	Weapons	Shield of Night	12254	
21670000	Weapons	[NPC] Madding Hand	12252	
21680000	Weapons	[NPC] Thiollier's Hidden Neddle	12249	
21690000	Weapons	[NPC] Shield of Night	12254	
22000000	Weapons	Hookclaws	10840	
22000100	Weapons	Heavy Hookclaws	10840	
22000200	Weapons	Keen Hookclaws	10840	
22000300	Weapons	Quality Hookclaws	10840	
22000400	Weapons	Fire Hookclaws	10840	
22000500	Weapons	Flame Art Hookclaws	10840	
22000600	Weapons	Lightning Hookclaws	10840	
22000700	Weapons	Sacred Hookclaws	10840	
22000800	Weapons	Magic Hookclaws	10840	
22000900	Weapons	Cold Hookclaws	10840	
22001000	Weapons	Poison Hookclaws	10840	
22001100	Weapons	Blood Hookclaws	10840	
22001200	Weapons	Occult Hookclaws	10840	
22010000	Weapons	Venomous Fang	10841	
22010100	Weapons	Heavy Venomous Fang	10841	
22010200	Weapons	Keen Venomous Fang	10841	
22010300	Weapons	Quality Venomous Fang	10841	
22010400	Weapons	Fire Venomous Fang	10841	
22010500	Weapons	Flame Art Venomous Fang	10841	
22010600	Weapons	Lightning Venomous Fang	10841	
22010700	Weapons	Sacred Venomous Fang	10841	
22010800	Weapons	Magic Venomous Fang	10841	
22010900	Weapons	Cold Venomous Fang	10841	
22011000	Weapons	Poison Venomous Fang	10841	
22011100	Weapons	Blood Venomous Fang	10841	
22011200	Weapons	Occult Venomous Fang	10841	
22020000	Weapons	Bloodhound Claws	10842	
22020100	Weapons	Heavy Bloodhound Claws	10842	
22020200	Weapons	Keen Bloodhound Claws	10842	
22020300	Weapons	Quality Bloodhound Claws	10842	
22020400	Weapons	Fire Bloodhound Claws	10842	
22020500	Weapons	Flame Art Bloodhound Claws	10842	
22020600	Weapons	Lightning Bloodhound Claws	10842	
22020700	Weapons	Sacred Bloodhound Claws	10842	
22020800	Weapons	Magic Bloodhound Claws	10842	
22020900	Weapons	Cold Bloodhound Claws	10842	
22021000	Weapons	Poison Bloodhound Claws	10842	
22021100	Weapons	Blood Bloodhound Claws	10842	
22021200	Weapons	Occult Bloodhound Claws	10842	
22030000	Weapons	Raptor Talons	10843	
22030100	Weapons	Heavy Raptor Talons	10843	
22030200	Weapons	Keen Raptor Talons	10843	
22030300	Weapons	Quality Raptor Talons	10843	
22030400	Weapons	Fire Raptor Talons	10843	
22030500	Weapons	Flame Art Raptor Talons	10843	
22030600	Weapons	Lightning Raptor Talons	10843	
22030700	Weapons	Sacred Raptor Talons	10843	
22030800	Weapons	Magic Raptor Talons	10843	
22030900	Weapons	Cold Raptor Talons	10843	
22031000	Weapons	Poison Raptor Talons	10843	
22031100	Weapons	Blood Raptor Talons	10843	
22031200	Weapons	Occult Raptor Talons	10843	
22500000	Weapons	Claws of Night	12255	
22690000	Weapons	[NPC] Claws of Night	12255	
23000000	Weapons	Prelate's Inferno Crozier	10880	
23000100	Weapons	Prelate's Heavy Inferno Crozier	10880	
23000200	Weapons	Prelate's Keen Inferno Crozier	10880	
23000300	Weapons	Prelate's Quality Inferno Crozier	10880	
23000400	Weapons	Prelate's Fire Inferno Crozier	10880	
23000500	Weapons	Prelate's Flame Art Inferno Crozier	10880	
23000600	Weapons	Prelate's Lightning Inferno Crozier	10880	
23000700	Weapons	Prelate's Sacred Inferno Crozier	10880	
23000800	Weapons	Prelate's Magic Inferno Crozier	10880	
23000900	Weapons	Prelate's Cold Inferno Crozier	10880	
23001000	Weapons	Prelate's Poison Inferno Crozier	10880	
23001100	Weapons	Prelate's Blood Inferno Crozier	10880	
23001200	Weapons	Prelate's Occult Inferno Crozier	10880	
23010000	Weapons	Watchdog's Staff	10881	
23020000	Weapons	Great Club	10882	
23020100	Weapons	Heavy Great Club	10882	
23020200	Weapons	Keen Great Club	10882	
23020300	Weapons	Quality Great Club	10882	
23020400	Weapons	Fire Great Club	10882	
23020500	Weapons	Flame Art Great Club	10882	
23020600	Weapons	Lightning Great Club	10882	
23020700	Weapons	Sacred Great Club	10882	
23020800	Weapons	Magic Great Club	10882	
23020900	Weapons	Cold Great Club	10882	
23021000	Weapons	Poison Great Club	10882	
23021100	Weapons	Blood Great Club	10882	
23021200	Weapons	Occult Great Club	10882	
23030000	Weapons	Envoy's Greathorn	10883	
23040000	Weapons	Duelist Greataxe	10884	
23040100	Weapons	Heavy Duelist Greataxe	10884	
23040200	Weapons	Keen Duelist Greataxe	10884	
23040300	Weapons	Quality Duelist Greataxe	10884	
23040400	Weapons	Fire Duelist Greataxe	10884	
23040500	Weapons	Flame Art Duelist Greataxe	10884	
23040600	Weapons	Lightning Duelist Greataxe	10884	
23040700	Weapons	Sacred Duelist Greataxe	10884	
23040800	Weapons	Magic Duelist Greataxe	10884	
23040900	Weapons	Cold Duelist Greataxe	10884	
23041000	Weapons	Poison Duelist Greataxe	10884	
23041100	Weapons	Blood Duelist Greataxe	10884	
23041200	Weapons	Occult Duelist Greataxe	10884	
23050000	Weapons	Axe of Godfrey	10885	
23060000	Weapons	Dragon Greatclaw	10886	
23070000	Weapons	Staff of the Avatar	10887	
23080000	Weapons	Fallingstar Beast Jaw	10888	
23100000	Weapons	Ghiza's Wheel	10890	
23110000	Weapons	Giant-Crusher	10891	
23110100	Weapons	Heavy Giant-Crusher	10891	
23110200	Weapons	Keen Giant-Crusher	10891	
23110300	Weapons	Quality Giant-Crusher	10891	
23110400	Weapons	Fire Giant-Crusher	10891	
23110500	Weapons	Flame Art Giant-Crusher	10891	
23110600	Weapons	Lightning Giant-Crusher	10891	
23110700	Weapons	Sacred Giant-Crusher	10891	
23110800	Weapons	Magic Giant-Crusher	10891	
23110900	Weapons	Cold Giant-Crusher	10891	
23111000	Weapons	Poison Giant-Crusher	10891	
23111100	Weapons	Blood Giant-Crusher	10891	
23111200	Weapons	Occult Giant-Crusher	10891	
23120000	Weapons	Golem's Halberd	10892	
23120100	Weapons	Golem's Heavy Halberd	10892	
23120200	Weapons	Golem's Keen Halberd	10892	
23120300	Weapons	Golem's Quality Halberd	10892	
23120400	Weapons	Golem's Fire Halberd	10892	
23120500	Weapons	Golem's Flame Art Halberd	10892	
23120600	Weapons	Golem's Lightning Halberd	10892	
23120700	Weapons	Golem's Sacred Halberd	10892	
23120800	Weapons	Golem's Magic Halberd	10892	
23120900	Weapons	Golem's Cold Halberd	10892	
23121000	Weapons	Golem's Poison Halberd	10892	
23121100	Weapons	Golem's Blood Halberd	10892	
23121200	Weapons	Golem's Occult Halberd	10892	
23130000	Weapons	Troll's Hammer	10893	
23130100	Weapons	Troll's Heavy Hammer	10893	
23130200	Weapons	Troll's Keen Hammer	10893	
23130300	Weapons	Troll's Quality Hammer	10893	
23130400	Weapons	Troll's Fire Hammer	10893	
23130500	Weapons	Troll's Flame Art Hammer	10893	
23130600	Weapons	Troll's Lightning Hammer	10893	
23130700	Weapons	Troll's Sacred Hammer	10893	
23130800	Weapons	Troll's Magic Hammer	10893	
23130900	Weapons	Troll's Cold Hammer	10893	
23131000	Weapons	Troll's Poison Hammer	10893	
23131100	Weapons	Troll's Blood Hammer	10893	
23131200	Weapons	Troll's Occult Hammer	10893	
23140000	Weapons	Rotten Staff	10894	
23150000	Weapons	Rotten Greataxe	10895	
23150100	Weapons	Heavy Rotten Greataxe	10895	
23150200	Weapons	Keen Rotten Greataxe	10895	
23150300	Weapons	Quality Rotten Greataxe	10895	
23150400	Weapons	Fire Rotten Greataxe	10895	
23150500	Weapons	Flame Art Rotten Greataxe	10895	
23150600	Weapons	Lightning Rotten Greataxe	10895	
23150700	Weapons	Sacred Rotten Greataxe	10895	
23150800	Weapons	Magic Rotten Greataxe	10895	
23150900	Weapons	Cold Rotten Greataxe	10895	
23151000	Weapons	Poison Rotten Greataxe	10895	
23151100	Weapons	Blood Rotten Greataxe	10895	
23151200	Weapons	Occult Rotten Greataxe	10895	
23500000	Weapons	Devonia's Hammer	12256	
23510000	Weapons	Shadow Sunflower Blossom	12257	
23520000	Weapons	Gazing Finger	12258	
24000000	Weapons	Torch	10920	
24020000	Weapons	Steel-Wire Torch	10922	
24040000	Weapons	St. Trina's Torch	10924	
24050000	Weapons	Ghostflame Torch	10926	
24060000	Weapons	Beast-Repellent Torch	10927	
24070000	Weapons	Sentry's Torch	10928	
24500000	Weapons	Nanaya's Torch	12259	
24510000	Weapons	Lamenting Visage	12282	
30000000	Weapons	Buckler	12000	
30000100	Weapons	Heavy Buckler	12000	
30000200	Weapons	Keen Buckler	12000	
30000300	Weapons	Quality Buckler	12000	
30000400	Weapons	Fire Buckler	12000	
30000500	Weapons	Flame Art Buckler	12000	
30000600	Weapons	Lightning Buckler	12000	
30000700	Weapons	Sacred Buckler	12000	
30000800	Weapons	Magic Buckler	12000	
30000900	Weapons	Cold Buckler	12000	
30001000	Weapons	Poison Buckler	12000	
30001100	Weapons	Bloody Buckler	12000	
30001200	Weapons	Occult Buckler	12000	
30010000	Weapons	Perfumer's Shield	12001	
30010100	Weapons	Perfumer's Heavy Shield	12001	
30010200	Weapons	Perfumer's Keen Shield	12001	
30010300	Weapons	Perfumer's Quality Shield	12001	
30010400	Weapons	Perfumer's Fire Shield	12001	
30010500	Weapons	Perfumer's Flame Art Shield	12001	
30010600	Weapons	Perfumer's Lightning Shield	12001	
30010700	Weapons	Perfumer's Sacred Shield	12001	
30010800	Weapons	Perfumer's Magic Shield	12001	
30010900	Weapons	Perfumer's Cold Shield	12001	
30011000	Weapons	Perfumer's Poison Shield	12001	
30011100	Weapons	Perfumer's Blood Shield	12001	
30011200	Weapons	Perfumer's Occult Shield	12001	
30020000	Weapons	Man-Serpent's Shield	12002	
30020100	Weapons	Man-serpent's Heavy Shield	12002	
30020200	Weapons	Man-serpent's Keen Shield	12002	
30020300	Weapons	Man-serpent's Quality Shield	12002	
30020400	Weapons	Man-serpent's Fire Shield	12002	
30020500	Weapons	Man-serpent's Flame Art Shield	12002	
30020600	Weapons	Man-serpent's Lightning Shield	12002	
30020700	Weapons	Man-serpent's Sacred Shield	12002	
30020800	Weapons	Man-serpent's Magic Shield	12002	
30020900	Weapons	Man-serpent's Cold Shield	12002	
30021000	Weapons	Man-serpent's Poison Shield	12002	
30021100	Weapons	Man-serpent's Blood Shield	12002	
30021200	Weapons	Man-serpent's Occult Shield	12002	
30030000	Weapons	Rickety Shield	12003	
30030100	Weapons	Heavy Rickety Shield	12003	
30030200	Weapons	Keen Rickety Shield	12003	
30030300	Weapons	Quality Rickety Shield	12003	
30030400	Weapons	Fire Rickety Shield	12003	
30030500	Weapons	Flame Art Rickety Shield	12003	
30030600	Weapons	Lightning Rickety Shield	12003	
30030700	Weapons	Sacred Rickety Shield	12003	
30030800	Weapons	Magic Rickety Shield	12003	
30030900	Weapons	Cold Rickety Shield	12003	
30031000	Weapons	Poison Rickety Shield	12003	
30031100	Weapons	Bloody Rickety Shield	12003	
30031200	Weapons	Occult Rickety Shield	12003	
30040000	Weapons	Pillory Shield	12004	
30040100	Weapons	Heavy Pillory Shield	12004	
30040200	Weapons	Keen Pillory Shield	12004	
30040300	Weapons	Quality Pillory Shield	12004	
30040400	Weapons	Fire Pillory Shield	12004	
30040500	Weapons	Flame Art Pillory Shield	12004	
30040600	Weapons	Lightning Pillory Shield	12004	
30040700	Weapons	Sacred Pillory Shield	12004	
30040800	Weapons	Magic Pillory Shield	12004	
30040900	Weapons	Cold Pillory Shield	12004	
30041000	Weapons	Poison Pillory Shield	12004	
30041100	Weapons	Blood Pillory Shield	12004	
30041200	Weapons	Occult Pillory Shield	12004	
30060000	Weapons	Beastman's Jar-Shield	12006	
30060100	Weapons	Beastman's Heavy Jar-Shield	12006	
30060200	Weapons	Beastman's Keen Jar-Shield	12006	
30060300	Weapons	Beastman's Quality Jar-Shield	12006	
30060400	Weapons	Beastman's Fire Jar-Shield	12006	
30060500	Weapons	Beastman's Flame Art Jar-Shield	12006	
30060600	Weapons	Beastman's Lightning Jar-Shield	12006	
30060700	Weapons	Beastman's Sacred Jar-Shield	12006	
30060800	Weapons	Beastman's Magic Jar-Shield	12006	
30060900	Weapons	Beastman's Cold Jar-Shield	12006	
30061000	Weapons	Beastman's Poison Jar-Shield	12006	
30061100	Weapons	Beastman's Blood Jar-Shield	12006	
30061200	Weapons	Beastman's Occult Jar-Shield	12006	
30070000	Weapons	Red Thorn Roundshield	12007	
30070100	Weapons	Heavy Red Thorn Roundshield	12007	
30070200	Weapons	Keen Red Thorn Roundshield	12007	
30070300	Weapons	Quality Red Thorn Roundshield	12007	
30070400	Weapons	Fire Red Thorn Roundshield	12007	
30070500	Weapons	Flame Art Red Thorn Roundshield	12007	
30070600	Weapons	Lightning Red Thorn Roundshield	12007	
30070700	Weapons	Sacred Red Thorn Roundshield	12007	
30070800	Weapons	Magic Red Thorn Roundshield	12007	
30070900	Weapons	Cold Red Thorn Roundshield	12007	
30071000	Weapons	Poison Red Thorn Roundshield	12007	
30071100	Weapons	Bloody Red Thorn Roundshield	12007	
30071200	Weapons	Occult Red Thorn Roundshield	12007	
30080000	Weapons	Scripture Wooden Shield	12008	
30080100	Weapons	Heavy Scripture Wooden Shield	12008	
30080200	Weapons	Keen Scripture Wooden Shield	12008	
30080300	Weapons	Quality Scripture Wooden Shield	12008	
30080400	Weapons	Fire Scripture Wooden Shield	12008	
30080500	Weapons	Flame Art Scripture Wooden Shield	12008	
30080600	Weapons	Lightning Scripture Wooden Shield	12008	
30080700	Weapons	Sacred Scripture Wooden Shield	12008	
30080800	Weapons	Magic Scripture Wooden Shield	12008	
30080900	Weapons	Cold Scripture Wooden Shield	12008	
30081000	Weapons	Poison Scripture Wooden Shield	12008	
30081100	Weapons	Blood Scripture Wooden Shield	12008	
30081200	Weapons	Occult Scripture Wooden Shield	12008	
30090000	Weapons	Riveted Wooden Shield	12009	
30090100	Weapons	Heavy Riveted Wooden Shield	12009	
30090200	Weapons	Keen Riveted Wooden Shield	12009	
30090300	Weapons	Quality Riveted Wooden Shield	12009	
30090400	Weapons	Fire Riveted Wooden Shield	12009	
30090500	Weapons	Flame Art Riveted Wooden Shield	12009	
30090600	Weapons	Lightning Riveted Wooden Shield	12009	
30090700	Weapons	Sacred Riveted Wooden Shield	12009	
30090800	Weapons	Magic Riveted Wooden Shield	12009	
30090900	Weapons	Cold Riveted Wooden Shield	12009	
30091000	Weapons	Poison Riveted Wooden Shield	12009	
30091100	Weapons	Blood Riveted Wooden Shield	12009	
30091200	Weapons	Occult Riveted Wooden Shield	12009	
30100000	Weapons	Blue-White Wooden Shield	12010	
30100100	Weapons	Heavy Blue-White Wooden Shield	12010	
30100200	Weapons	Keen Blue-White Wooden Shield	12010	
30100300	Weapons	Quality Blue-White Wooden Shield	12010	
30100400	Weapons	Fire Blue-White Wooden Shield	12010	
30100500	Weapons	Flame Art Blue-White Wooden Shield	12010	
30100600	Weapons	Lightning Blue-White Wooden Shield	12010	
30100700	Weapons	Sacred Blue-White Wooden Shield	12010	
30100800	Weapons	Magic Blue-White Wooden Shield	12010	
30100900	Weapons	Cold Blue-White Wooden Shield	12010	
30101000	Weapons	Poison Blue-White Wooden Shield	12010	
30101100	Weapons	Blood Blue-White Wooden Shield	12010	
30101200	Weapons	Occult Blue-White Wooden Shield	12010	
30110000	Weapons	Rift Shield	12011	
30110100	Weapons	Heavy Rift Shield	12011	
30110200	Weapons	Keen Rift Shield	12011	
30110300	Weapons	Quality Rift Shield	12011	
30110400	Weapons	Fire Rift Shield	12011	
30110500	Weapons	Flame Art Rift Shield	12011	
30110600	Weapons	Lightning Rift Shield	12011	
30110700	Weapons	Sacred Rift Shield	12011	
30110800	Weapons	Magic Rift Shield	12011	
30110900	Weapons	Cold Rift Shield	12011	
30111000	Weapons	Poison Rift Shield	12011	
30111100	Weapons	Blood Rift Shield	12011	
30111200	Weapons	Occult Rift Shield	12011	
30120000	Weapons	Iron Roundshield	12012	
30120100	Weapons	Heavy Iron Roundshield	12012	
30120200	Weapons	Keen Iron Roundshield	12012	
30120300	Weapons	Quality Iron Roundshield	12012	
30120400	Weapons	Fire Iron Roundshield	12012	
30120500	Weapons	Flame Art Iron Roundshield	12012	
30120600	Weapons	Lightning Iron Roundshield	12012	
30120700	Weapons	Sacred Iron Roundshield	12012	
30120800	Weapons	Magic Iron Roundshield	12012	
30120900	Weapons	Cold Iron Roundshield	12012	
30121000	Weapons	Poison Iron Roundshield	12012	
30121100	Weapons	Bloody Iron Roundshield	12012	
30121200	Weapons	Occult Iron Roundshield	12012	
30130000	Weapons	Gilded Iron Shield	12013	
30130100	Weapons	Gilded Heavy Iron Shield	12013	
30130200	Weapons	Gilded Keen Iron Shield	12013	
30130300	Weapons	Gilded Quality Iron Shield	12013	
30130400	Weapons	Gilded Fire Iron Shield	12013	
30130500	Weapons	Gilded Flame Art Iron Shield	12013	
30130600	Weapons	Gilded Lightning Iron Shield	12013	
30130700	Weapons	Gilded Sacred Iron Shield	12013	
30130800	Weapons	Gilded Magic Iron Shield	12013	
30130900	Weapons	Gilded Cold Iron Shield	12013	
30131000	Weapons	Gilded Poison Iron Shield	12013	
30131100	Weapons	Gilded Blood Iron Shield	12013	
30131200	Weapons	Gilded Occult Iron Shield	12013	
30140000	Weapons	Ice Crest Shield	12014	
30140100	Weapons	Heavy Ice Crest Shield	12014	
30140200	Weapons	Keen Ice Crest Shield	12014	
30140300	Weapons	Quality Ice Crest Shield	12014	
30140400	Weapons	Fire Ice Crest Shield	12014	
30140500	Weapons	Flame Art Ice Crest Shield	12014	
30140600	Weapons	Lightning Ice Crest Shield	12014	
30140700	Weapons	Sacred Ice Crest Shield	12014	
30140800	Weapons	Magic Ice Crest Shield	12014	
30140900	Weapons	Cold Ice Crest Shield	12014	
30141000	Weapons	Poison Ice Crest Shield	12014	
30141100	Weapons	Blood Ice Crest Shield	12014	
30141200	Weapons	Occult Ice Crest Shield	12014	
30150000	Weapons	Smoldering Shield	12015	
30190000	Weapons	Spiralhorn Shield	12019	
30190100	Weapons	Heavy Spiralhorn Shield	12019	
30190200	Weapons	Keen Spiralhorn Shield	12019	
30190300	Weapons	Quality Spiralhorn Shield	12019	
30190400	Weapons	Fire Spiralhorn Shield	12019	
30190500	Weapons	Flame Art Spiralhorn Shield	12019	
30190600	Weapons	Lightning Spiralhorn Shield	12019	
30190700	Weapons	Sacred Spiralhorn Shield	12019	
30190800	Weapons	Magic Spiralhorn Shield	12019	
30190900	Weapons	Cold Spiralhorn Shield	12019	
30191000	Weapons	Poison Spiralhorn Shield	12019	
30191100	Weapons	Blood Spiralhorn Shield	12019	
30191200	Weapons	Occult Spiralhorn Shield	12019	
30200000	Weapons	Coil Shield	12020	
30510000	Weapons	Smithscript Shield	12283	
31000000	Weapons	Kite Shield	12040	
31000100	Weapons	Heavy Kite Shield	12040	
31000200	Weapons	Keen Kite Shield	12040	
31000300	Weapons	Quality Kite Shield	12040	
31000400	Weapons	Fire Kite Shield	12040	
31000500	Weapons	Flame Art Kite Shield	12040	
31000600	Weapons	Lightning Kite Shield	12040	
31000700	Weapons	Sacred Kite Shield	12040	
31000800	Weapons	Magic Kite Shield	12040	
31000900	Weapons	Cold Kite Shield	12040	
31001000	Weapons	Poison Kite Shield	12040	
31001100	Weapons	Blood Kite Shield	12040	
31001200	Weapons	Occult Kite Shield	12040	
31010000	Weapons	Marred Leather Shield	12041	
31010100	Weapons	Marred Heavy Leather Shield	12041	
31010200	Weapons	Marred Keen Leather Shield	12041	
31010300	Weapons	Marred Quality Leather Shield	12041	
31010400	Weapons	Marred Fire Leather Shield	12041	
31010500	Weapons	Marred Flame Art Leather Shield	12041	
31010600	Weapons	Marred Lightning Leather Shield	12041	
31010700	Weapons	Marred Sacred Leather Shield	12041	
31010800	Weapons	Marred Magic Leather Shield	12041	
31010900	Weapons	Marred Cold Leather Shield	12041	
31011000	Weapons	Marred Poison Leather Shield	12041	
31011100	Weapons	Marred Blood Leather Shield	12041	
31011200	Weapons	Marred Occult Leather Shield	12041	
31020000	Weapons	Marred Wooden Shield	12042	
31020100	Weapons	Marred Heavy Wooden Shield	12042	
31020200	Weapons	Marred Keen Wooden Shield	12042	
31020300	Weapons	Marred Quality Wooden Shield	12042	
31020400	Weapons	Marred Fire Wooden Shield	12042	
31020500	Weapons	Marred Flame Art Wooden Shield	12042	
31020600	Weapons	Marred Lightning Wooden Shield	12042	
31020700	Weapons	Marred Sacred Wooden Shield	12042	
31020800	Weapons	Marred Magic Wooden Shield	12042	
31020900	Weapons	Marred Cold Wooden Shield	12042	
31021000	Weapons	Marred Poison Wooden Shield	12042	
31021100	Weapons	Marred Blood Wooden Shield	12042	
31021200	Weapons	Marred Occult Wooden Shield	12042	
31030000	Weapons	Banished Knight's Shield	12043	
31030100	Weapons	Banished Knight's Heavy Shield	12043	
31030200	Weapons	Banished Knight's Keen Shield	12043	
31030300	Weapons	Banished Knight's Quality Shield	12043	
31030400	Weapons	Banished Knight's Fire Shield	12043	
31030500	Weapons	Banished Knight's Flame Art Shield	12043	
31030600	Weapons	Banished Knight's Lightning Shield	12043	
31030700	Weapons	Banished Knight's Sacred Shield	12043	
31030800	Weapons	Banished Knight's Magic Shield	12043	
31030900	Weapons	Banished Knight's Cold Shield	12043	
31031000	Weapons	Banished Knight's Poison Shield	12043	
31031100	Weapons	Banished Knight's Blood Shield	12043	
31031200	Weapons	Banished Knight's Occult Shield	12043	
31040000	Weapons	Albinauric Shield	12044	
31040100	Weapons	Heavy Albinauric Shield	12044	
31040200	Weapons	Keen Albinauric Shield	12044	
31040300	Weapons	Quality Albinauric Shield	12044	
31040400	Weapons	Fire Albinauric Shield	12044	
31040500	Weapons	Flame Art Albinauric Shield	12044	
31040600	Weapons	Lightning Albinauric Shield	12044	
31040700	Weapons	Sacred Albinauric Shield	12044	
31040800	Weapons	Magic Albinauric Shield	12044	
31040900	Weapons	Cold Albinauric Shield	12044	
31041000	Weapons	Poison Albinauric Shield	12044	
31041100	Weapons	Blood Albinauric Shield	12044	
31041200	Weapons	Occult Albinauric Shield	12044	
31050000	Weapons	Sun Realm Shield	12045	
31050100	Weapons	Heavy Sun Realm Shield	12045	
31050200	Weapons	Keen Sun Realm Shield	12045	
31050300	Weapons	Quality Sun Realm Shield	12045	
31050400	Weapons	Fire Sun Realm Shield	12045	
