paramId	name	behaviorVariationId	normalChangeTexChrId	hp	stamina	itemLotIdEnemy	teamType	lockCameraParamId	soundBankId	retargetReferenceChrId
56000087	Catacomb Skeleton	56000	-1	281	50	560000000	6	-1	3510	-1
56000100	Catacomb Skeleton	56000	-1	281	50	560000010	6	-1	3510	-1
56000187	Catacomb Skeleton	56000	-1	281	50	560000010	6	-1	3510	-1
56000200	Catacomb Skeleton	56000	-1	281	50	560000020	6	-1	3510	-1
56000287	Catacomb Skeleton	56000	-1	281	50	560000020	6	-1	3510	-1
56001000	Catacomb Skeleton	56000	-1	281	50	560000100	6	-1	3510	-1
56001087	Catacomb Skeleton	56000	-1	281	50	560000100	6	-1	3510	-1
56001100	Catacomb Skeleton	56000	-1	281	50	560000110	6	-1	3510	-1
56001187	Catacomb Skeleton	56000	-1	281	50	560000110	6	-1	3510	-1
56002000	Catacomb Skeleton	56000	-1	281	50	560000200	6	-1	3510	-1
56002087	Catacomb Skeleton	56000	-1	281	50	560000200	6	-1	3510	-1
56002100	Catacomb Skeleton	56000	-1	281	50	560000210	6	-1	3510	-1
56002187	Catacomb Skeleton	56000	-1	281	50	560000210	6	-1	3510	-1
56003000	Catacomb Skeleton	56000	-1	281	50	560000300	6	-1	3510	-1
56003087	Catacomb Skeleton	56000	-1	281	50	560000300	6	-1	3510	-1
56003100	Catacomb Skeleton	56000	-1	281	50	560000310	6	-1	3510	-1
56003187	Catacomb Skeleton	56000	-1	281	50	560000310	6	-1	3510	-1
56003200	Catacomb Skeleton	56000	-1	281	50	560000320	6	-1	3510	-1
56003287	Catacomb Skeleton	56000	-1	281	50	560000320	6	-1	3510	-1
56003300	Catacomb Skeleton	56000	-1	281	50	560000330	6	-1	3510	-1
56004000	Catacomb Skeleton	56000	-1	281	50	-1	6	-1	3510	-1
56004100	Catacomb Skeleton	56000	-1	281	50	-1	6	-1	3510	-1
56200000	Tibia Mariner	56200	-1	1918	50	562000000	7	4950	4950	-1
56200084	Tibia Mariner (Charo's Hidden Grave)	56200	-1	1918	50	562000000	33	4950	4950	-1
56300000	Giant Crayfish	56300	-1	876	50	563000000	7	-1	4420	-1
56300083	Giant Crayfish	56300	-1	876	50	563000000	7	-1	4420	-1
56300090	Giant Crayfish	56300	-1	876	50	563000000	7	-1	4420	-1
56301000	Giant Crayfish	56300	-1	876	50	563000100	7	-1	4420	-1
56302000	Giant Crayfish	56300	-1	876	50	563000200	7	-1	4420	-1
56302081	Giant Crayfish	56300	-1	876	50	563000200	7	-1	4420	-1
56307081	Giant Crayfish	56300	-1	876	50	563000700	7	-1	4420	-1
56400000	Giant Crab	56400	-1	357	50	564000000	7	-1	2270	-1
56400081	Giant Crab	56400	-1	357	50	564000000	7	-1	2270	-1
56400083	Giant Crab	56400	-1	357	50	564000000	7	-1	2270	-1
56400098	Giant Crab	56400	-1	357	50	564000000	7	-1	2270	-1
56400100	Giant Crab	56400	-1	357	50	564000100	7	-1	2270	-1
56400183	Giant Crab	56400	-1	357	50	564000100	7	-1	2270	-1
56400198	Giant Crab	56400	-1	357	50	564000100	7	-1	2270	-1
56410000	Crab	56410	-1	28	50	564100000	6	-1	2271	-1
56410081	Crab	56410	-1	28	50	564100000	6	-1	2271	-1
56410083	Crab	56410	-1	28	50	564100000	6	-1	2271	-1
56410094	Crab	56410	-1	28	50	564100000	6	-1	2271	-1
56410098	Crab	56410	-1	28	50	564100000	6	-1	2271	-1
56510000	Messmer Foot Soldier	56500	5650	147	50	565100000	48	-1	4370	5650
56510080	Messmer Foot Soldier	56500	5650	147	50	565100000	48	-1	4370	5650
56510081	Messmer Foot Soldier	56500	5650	147	50	565100000	48	-1	4370	5650
56510082	Messmer Foot Soldier	56500	5650	147	50	565100000	48	-1	4370	5650
56510090	Messmer Foot Soldier	56500	5650	147	50	565100000	48	-1	4370	5650
56510093	Messmer Foot Soldier	56500	5650	147	50	565100000	48	-1	4370	5650
56510095	Messmer Foot Soldier	56500	5650	147	50	565100000	48	-1	4370	5650
56510098	Messmer Foot Soldier	56500	5650	147	50	565100000	48	-1	4370	5650
56510100	Messmer Foot Soldier	56500	5650	147	50	565100010	48	-1	4370	5650
56510500	Messmer Foot Soldier	56500	5650	147	50	565100020	48	-1	4370	5650
56510582	Messmer Foot Soldier	56500	5650	147	50	565100020	48	-1	4370	5650
56510590	Messmer Foot Soldier	56500	5650	147	50	565100020	48	-1	4370	5650
56510598	Messmer Foot Soldier	56500	5650	147	50	565100020	48	-1	4370	5650
56510890	Messmer Foot Soldier	56500	5650	147	50	565100800	48	-1	4370	5650
56511000	Messmer Foot Soldier	56500	5650	147	50	565100030	48	-1	4370	5650
56511400	Messmer Foot Soldier	56500	5650	147	50	565100040	48	-1	4370	5650
56511500	Messmer Foot Soldier	56500	5650	147	50	565100050	48	-1	4370	5650
56511581	Messmer Foot Soldier	56500	5650	147	50	565100050	48	-1	4370	5650
56511593	Messmer Foot Soldier	56500	5650	147	50	565100050	48	-1	4370	5650
56511600	Messmer Foot Soldier	56500	5650	147	50	565100060	48	-1	4370	5650
56511690	Messmer Foot Soldier	56500	5650	147	50	565100060	48	-1	4370	5650
56511700	Messmer Foot Soldier	56500	5650	147	50	565100070	48	-1	4370	5650
56511800	Messmer Foot Soldier	56500	5650	147	50	565100080	48	-1	4370	5650
56511890	Messmer Foot Soldier	56500	5650	147	50	565100080	48	-1	4370	5650
56511900	Messmer Foot Soldier	56500	5650	147	50	565100090	48	-1	4370	5650
56512000	Messmer Foot Soldier	56500	5650	147	50	565100100	48	-1	4370	5650
56512081	Messmer Foot Soldier	56500	5650	147	50	565100100	48	-1	4370	5650
56512082	Messmer Foot Soldier	56500	5650	147	50	565100100	48	-1	4370	5650
56512090	Messmer Foot Soldier	56500	5650	147	50	565100100	48	-1	4370	5650
56512093	Messmer Foot Soldier	56500	5650	147	50	565100100	48	-1	4370	5650
56512095	Messmer Foot Soldier	56500	5650	147	50	565100100	48	-1	4370	5650
56512098	Messmer Foot Soldier	56500	5650	147	50	565100100	48	-1	4370	5650
56512100	Messmer Foot Soldier	56500	5650	147	50	565100110	48	-1	4370	5650
56512500	Messmer Foot Soldier	56500	5650	147	50	565100120	48	-1	4370	5650
56512590	Messmer Foot Soldier	56500	5650	147	50	565100120	48	-1	4370	5650
56512595	Messmer Foot Soldier	56500	5650	147	50	565100120	48	-1	4370	5650
56513000	Messmer Foot Soldier	56500	5650	147	50	565100130	48	-1	4370	5650
56514000	Messmer Foot Soldier	56500	5650	109	50	565100200	48	-1	4370	5650
56514090	Messmer Foot Soldier	56500	5650	109	50	565100200	48	-1	4370	5650
56514095	Messmer Foot Soldier	56500	5650	109	50	565100200	48	-1	4370	5650
56514098	Messmer Foot Soldier	56500	5650	109	50	565100200	48	-1	4370	5650
56516000	Messmer Foot Soldier	56500	5650	147	50	565100300	48	-1	4370	5650
56516081	Messmer Foot Soldier	56500	5650	147	50	565100300	48	-1	4370	5650
56516082	Messmer Foot Soldier	56500	5650	147	50	565100300	48	-1	4370	5650
56516090	Messmer Foot Soldier	56500	5650	147	50	565100300	48	-1	4370	5650
56516093	Messmer Foot Soldier	56500	5650	147	50	565100300	48	-1	4370	5650
56516095	Messmer Foot Soldier	56500	5650	147	50	565100300	48	-1	4370	5650
56516098	Messmer Foot Soldier	56500	5650	147	50	565100300	48	-1	4370	5650
56517000	Messmer Foot Soldier	56500	5650	147	50	-1	6	-1	4370	5650
56517081	Messmer Foot Soldier	56500	5650	147	50	-1	6	-1	4370	5650
56517095	Messmer Foot Soldier	56500	5650	147	50	-1	6	-1	4370	5650
56519000	Messmer Foot Soldier	56500	5650	147	50	-1	48	-1	4370	5650
56610000	Shadow Militia	56610	-1	153	50	566100000	6	4320	4320	5660
56610081	Shadow Militia	56610	-1	153	50	566100000	6	4320	4320	5660
56610090	Shadow Militia	56610	-1	153	50	566100000	6	4320	4320	5660
56610091	Shadow Militia	56610	-1	153	50	566100000	6	4320	4320	5660
56610095	Shadow Militia	56610	-1	153	50	566100000	6	4320	4320	5660
56610098	Shadow Militia	56610	-1	153	50	566100000	6	4320	4320	5660
56610099	Shadow Militia	56610	-1	153	50	566100000	6	4320	4320	5660
56610100	Shadow Militia	56610	-1	153	50	566100100	6	4320	4320	5660
56611000	Shadow Militia	56610	-1	153	50	566100200	6	4320	4320	5660
56611081	Shadow Militia	56610	-1	153	50	566100200	6	4320	4320	5660
56611090	Shadow Militia	56610	-1	153	50	566100200	6	4320	4320	5660
56611091	Shadow Militia	56610	-1	153	50	566100200	6	4320	4320	5660
56611095	Shadow Militia	56610	-1	153	50	566100200	6	4320	4320	5660
56611098	Shadow Militia	56610	-1	153	50	566100200	6	4320	4320	5660
56611099	Shadow Militia	56610	-1	153	50	566100200	6	4320	4320	5660
56611100	Shadow Militia	56610	-1	153	50	566100300	6	4320	4320	5660
56612000	Shadow Militia	56610	-1	153	50	566100400	6	4320	4320	5660
56612081	Shadow Militia	56610	-1	153	50	566100400	6	4320	4320	5660
56612090	Shadow Militia	56610	-1	153	50	566100400	6	4320	4320	5660
56612091	Shadow Militia	56610	-1	153	50	566100400	6	4320	4320	5660
56612095	Shadow Militia	56610	-1	153	50	566100400	6	4320	4320	5660
56612098	Shadow Militia	56610	-1	153	50	566100400	6	4320	4320	5660
56612099	Shadow Militia	56610	-1	153	50	566100400	6	4320	4320	5660
56612100	Shadow Militia	56610	-1	153	50	566100500	6	4320	4320	5660
56700000	NPC Param 56700000	56700	8000	679	50	567000000	30	-1	8100	-1
56700082	NPC Param 56700082	56700	8000	679	50	567000000	30	-1	8100	-1
56800000	Wheeled Ballista	56800	8000	679	50	568000000	30	-1	8100	-1
56800081	Wheeled Ballista	56800	8000	679	50	568000000	30	-1	8100	-1
56800093	Wheeled Ballista	56800	8000	679	50	568000000	30	-1	8100	-1
56900000	Dragon-faced Flamethrower	56900	8000	441	50	569000000	30	-1	8100	-1
56900090	Dragon-faced Flamethrower	56900	8000	441	50	569000000	30	-1	8100	-1
57000000	Demi-Human	57000	-1	119	10	570000000	6	-1	4100	-1
57000083	Demi-Human	57000	-1	119	10	570000000	6	-1	4100	-1
57000093	Demi-Human	57000	-1	119	10	570000000	6	-1	4100	-1
57000200	Demi-Human	57000	-1	119	10	-1	6	-1	4100	-1
57001000	Demi-Human	57000	-1	119	50	570000100	6	-1	4100	-1
57001083	Demi-Human	57000	-1	119	50	570000100	6	-1	4100	-1
57001093	Demi-Human	57000	-1	119	50	570000100	6	-1	4100	-1
57001200	Demi-Human	57000	-1	119	50	-1	6	-1	4100	-1
57002000	Demi-Human	57000	-1	119	50	570000200	6	-1	4100	-1
57002083	Demi-Human	57000	-1	119	50	570000200	6	-1	4100	-1
57002093	Demi-Human	57000	-1	119	50	570000200	6	-1	4100	-1
57002200	Demi-Human	57000	-1	119	50	-1	6	-1	4100	-1
57009000	Demi-Human	57000	-1	119	10	-1	6	-1	4100	-1
57009100	Demi-Human	57000	-1	119	10	-1	2	-1	4100	-1
57009200	Demi-Human	57000	-1	119	10	-1	29	-1	4100	-1
57010000	Demi-Human (Large)	57010	5700	233	50	570100000	6	-1	4100	5700
57010083	Demi-Human (Large)	57010	5700	233	50	570100000	6	-1	4100	5700
57010093	Demi-Human (Large)	57010	5700	233	50	570100000	6	-1	4100	5700
57100000	Demi-Human Shaman	57100	-1	85	50	571000000	6	-1	4100	-1
57100083	Demi-Human Shaman	57100	-1	85	50	571000000	6	-1	4100	-1
57100093	Demi-Human Shaman	57100	-1	85	50	571000000	6	-1	4100	-1
57109000	Demi-Human Shaman	57100	-1	599	50	-1	26	-1	4100	-1
57109100	Demi-Human Shaman	57100	-1	599	50	-1	26	-1	4100	-1
57200000	Demi-Human Chief	57200	-1	534	50	572000000	6	4120	4120	-1
57200083	Demi-Human Chief	57200	-1	534	50	572000000	6	4120	4120	-1
57200093	Demi-Human Chief	57200	-1	534	50	572000000	6	4120	4120	-1
57200100	Demi-Human Chief	57200	-1	534	50	572000100	6	4120	4120	-1
57300000	Demi-Human Queen	57300	-1	911	50	573000000	6	4130	4130	-1
57300083	Demi-Human Queen Marigga (Boss)	57300	-1	911	50	-1	6	4130	4130	-1
57301000	Demi-Human Queen	57300	-1	1222	50	573000100	6	4130	4130	-1
57301993	Demi-Human Queen	57300	-1	1222	50	573000100	6	4130	4130	-1
57400000	Kindred of Rot	57400	-1	313	50	574000000	6	3810	3810	-1
57400090	Kindred of Rot	57400	-1	313	50	574000000	6	3810	3810	-1
57400094	Kindred of Rot	57400	-1	313	50	574094000	6	3810	3810	-1
57400095	Kindred of Rot	57400	-1	313	50	574095000	6	3810	3810	-1
57401000	Kindred of Rot	57400	-1	313	50	574000100	6	3810	3810	-1
57401090	Kindred of Rot	57400	-1	313	50	574000100	6	3810	3810	-1
57401094	Kindred of Rot	57400	-1	313	50	574094100	6	3810	3810	-1
57401095	Kindred of Rot	57400	-1	313	50	574095100	6	3810	3810	-1
57402000	Kindred of Rot	57400	-1	313	50	574000200	6	3810	3810	-1
57402090	Kindred of Rot	57400	-1	313	50	574000200	6	3810	3810	-1
57402094	Kindred of Rot	57400	-1	313	50	574094200	6	3810	3810	-1
57402095	Kindred of Rot	57400	-1	313	50	574095200	6	3810	3810	-1
57403000	Kindred of Rot	57400	-1	313	50	574000300	6	3810	3810	-1
57403090	Kindred of Rot	57400	-1	313	50	574000300	6	3810	3810	-1
57403094	Kindred of Rot	57400	-1	313	50	574094300	6	3810	3810	-1
57403095	Kindred of Rot	57400	-1	313	50	574095300	6	3810	3810	-1
57404000	Kindred of Rot	57400	-1	313	50	574000000	6	3810	3810	-1
57404090	Kindred of Rot	57400	-1	313	50	574000000	6	3810	3810	-1
57404094	Kindred of Rot	57400	-1	313	50	574094400	6	3810	3810	-1
57404095	Kindred of Rot	57400	-1	313	50	574095400	6	3810	3810	-1
57405000	Kindred of Rot	57400	-1	313	50	574000100	6	3810	3810	-1
57405094	Kindred of Rot	57400	-1	313	50	574094100	6	3810	3810	-1
57405095	Kindred of Rot	57400	-1	313	50	574095100	6	3810	3810	-1
57406000	Kindred of Rot	57400	-1	313	50	574000200	6	3810	3810	-1
57406094	Kindred of Rot	57400	-1	313	50	574094200	6	3810	3810	-1
57406095	Kindred of Rot	57400	-1	313	50	574095200	6	3810	3810	-1
57407000	Kindred of Rot	57400	-1	313	50	574000300	6	3810	3810	-1
57407094	Kindred of Rot	57400	-1	313	50	574094300	6	3810	3810	-1
57407095	Kindred of Rot	57400	-1	313	50	574095300	6	3810	3810	-1
57409000	Kindred of Rot	57400	-1	313	50	-1	26	3810	3810	-1
57409080	Kindred of Rot	57400	-1	640	50	-1	26	3810	3810	-1
57409081	Kindred of Rot	57400	-1	640	50	-1	26	3810	3810	-1
57409083	Kindred of Rot	57400	-1	640	50	-1	26	3810	3810	-1
57409090	Kindred of Rot	57400	-1	640	50	-1	26	3810	3810	-1
57500000	Living Jar Warrior	57500	-1	449	50	575000000	6	4490	4490	-1
57500080	Living Jar Warrior	57500	-1	449	50	575000000	6	4490	4490	-1
57500084	Living Jar Warrior	57500	-1	449	50	575000000	6	4490	4490	-1
57500090	Living Jar Warrior	57500	-1	449	50	575000000	6	4490	4490	-1
57500098	Living Jar Warrior	57500	-1	449	50	575000000	6	4490	4490	-1
57500400	Living Jar Warrior	57500	-1	449	50	575000010	6	4490	4490	-1
57500480	Living Jar Warrior	57500	-1	449	50	575000010	6	4490	4490	-1
57500484	Living Jar Warrior	57500	-1	449	50	575000010	6	4490	4490	-1
57500490	Living Jar Warrior	57500	-1	449	50	575000010	6	4490	4490	-1
57500498	Living Jar Warrior	57500	-1	449	50	575000010	6	4490	4490	-1
57507000	Living Jar Warrior	57500	-1	449	50	575000000	6	4490	4490	-1
57508000	Living Jar Warrior	57500	-1	449	50	575000000	6	4490	4490	-1
57508080	Living Jar Warrior	57500	-1	449	50	575080700	6	4490	4490	-1
57508084	Living Jar Warrior	57500	-1	449	50	575084700	6	4490	4490	-1
57508090	Living Jar Warrior	57500	-1	449	50	575090700	6	4490	4490	-1
57508098	Living Jar Warrior	57500	-1	449	50	575098700	6	4490	4490	-1
57508100	Living Jar Warrior	57500	-1	449	50	575000000	6	4490	4490	-1
57508180	Living Jar Warrior	57500	-1	449	50	575080710	6	4490	4490	-1
57508184	Living Jar Warrior	57500	-1	449	50	575084710	6	4490	4490	-1
57508190	Living Jar Warrior	57500	-1	449	50	575090710	6	4490	4490	-1
57508200	Living Jar Warrior	57500	-1	449	50	575000000	6	4490	4490	-1
57508280	Living Jar Warrior	57500	-1	449	50	575080720	6	4490	4490	-1
57508284	Living Jar Warrior	57500	-1	449	50	575084720	6	4490	4490	-1
57508290	Living Jar Warrior	57500	-1	449	50	575090720	6	4490	4490	-1
57508300	Living Jar Warrior	57500	-1	449	50	575000000	6	4490	4490	-1
57508380	Living Jar Warrior	57500	-1	449	50	575080730	6	4490	4490	-1
57508390	Living Jar Warrior	57500	-1	449	50	575090730	6	4490	4490	-1
57508400	Living Jar Warrior	57500	-1	449	50	575000000	6	4490	4490	-1
57508480	Living Jar Warrior	57500	-1	449	50	575080740	6	4490	4490	-1
57508490	Living Jar Warrior	57500	-1	449	50	575090740	6	4490	4490	-1
57508500	Living Jar Warrior	57500	-1	449	50	575000000	6	4490	4490	-1
57508580	Living Jar Warrior	57500	-1	449	50	575080750	6	4490	4490	-1
57510000	Living Jar	57510	5750	150	50	575100000	6	-1	4490	5750
57510002	Living Jar	57510	5750	150	50	575100000	6	-1	4490	5750
57510080	Living Jar	57510	5750	150	50	575100000	6	-1	4490	5750
57510084	Living Jar	57510	5750	150	50	575100000	6	-1	4490	5750
57510090	Living Jar	57510	5750	150	50	575100000	6	-1	4490	5750
57510098	Living Jar	57510	5750	150	50	575100000	6	-1	4490	5750
57510200	Living Jar	57510	5750	150	50	575100100	6	-1	4490	5750
57510300	Living Jar	57510	5750	150	50	575100200	6	-1	4490	5750
57510400	Living Jar	57510	5750	150	50	575100300	6	-1	4490	5750
57510480	Living Jar	57510	5750	150	50	575100300	6	-1	4490	5750
57510484	Living Jar	57510	5750	150	50	575100300	6	-1	4490	5750
57510490	Living Jar	57510	5750	150	50	575100300	6	-1	4490	5750
57510498	Living Jar	57510	5750	150	50	575100300	6	-1	4490	5750
57600000	Rat	57600	-1	162	50	576000000	6	4080	4090	-1
57600080	Rat	57600	-1	162	50	576000000	6	4080	4090	-1
57600081	Rat	57600	-1	162	50	576000000	6	4080	4090	-1
57600084	Rat	57600	-1	162	50	576000000	6	4080	4090	-1
57600090	Rat	57600	-1	162	50	576000000	6	4080	4090	-1
57600100	Rat	57600	-1	162	50	576000100	6	4080	4090	-1
57600300	Rat	57600	-1	162	50	576000200	6	4080	4090	-1
57600386	Rat	57600	-1	162	50	576000200	6	4080	4090	-1
57600390	Rat	57600	-1	162	50	576000200	6	4080	4090	-1
57600886	Rat	57600	-1	162	50	576086200	6	4080	4090	-1
57610000	Giant Rat	57610	-1	556	50	576100000	6	-1	4090	-1
57610080	Giant Rat	57610	-1	556	50	576100000	6	-1	4090	-1
57610081	Giant Rat	57610	-1	556	50	576100000	6	-1	4090	-1
57610084	Giant Rat	57610	-1	556	50	576100000	6	-1	4090	-1
57610090	Giant Rat	57610	-1	556	50	576100000	6	-1	4090	-1
57610300	Giant Rat	57610	-1	556	50	576100100	6	-1	4090	-1
57610386	Giant Rat	57610	-1	556	50	576100100	6	-1	4090	-1
57610390	Giant Rat	57610	-1	556	50	576100100	6	-1	4090	-1
57610886	Giant Rat	57610	-1	556	50	576186100	6	-1	4090	-1
57700000	NPC Param 57700000	57700	-1	1918	50	577000000	7	4960	4950	-1
57700084	NPC Param 57700084	57700	-1	1918	50	-1	33	4960	4950	-1
57700100	NPC Param 57700100	57700	-1	1918	50	577000100	7	4960	4950	-1
57800000	Runebear	57800	-1	2585	50	578000000	9	5240	4630	-1
57800090	Runebear	57800	-1	2585	50	578000000	9	5240	4630	-1
57800095	Runebear	57800	-1	2585	50	578000000	9	5240	4630	-1
57800100	Runebear	57800	-1	2585	50	578000100	9	5240	4630	-1
57800200	Runebear	57800	-1	2585	50	578000200	9	5240	4630	-1
57800700	Runebear	57800	-1	2585	50	-1	9	5240	4630	-1
57900000	Guardian Golem	57900	-1	5236	50	579000000	7	4660	4660	-1
57900090	Guardian Golem	57900	-1	5236	50	579000000	7	4660	4660	-1
57900095	Guardian Golem	57900	-1	5236	50	579000000	7	4660	4660	-1
57900100	Guardian Golem	57900	-1	5236	50	579000010	7	4660	4660	-1
57901000	Guardian Golem	57900	-1	2442	50	579000100	7	4660	4660	-1
57901090	Guardian Golem	57900	-1	2442	50	579000100	7	4660	4660	-1
57901094	Guardian Golem	57900	-1	2442	50	579000100	7	4660	4660	-1
57901095	Guardian Golem	57900	-1	2442	50	579000100	7	4660	4660	-1
57901100	Guardian Golem	57900	-1	2442	50	579000110	7	4660	4660	-1
57902000	Guardian Golem	57900	-1	5236	50	579000200	7	4660	4660	-1
57902100	Guardian Golem	57900	-1	5236	50	579000210	7	4660	4660	-1
57903000	Guardian Golem	57900	-1	2442	50	579000300	7	4660	4660	-1
57903100	Guardian Golem	57900	-1	2442	50	579000310	7	4660	4660	-1
57904000	Guardian Golem	57900	-1	5236	50	579000400	7	4660	4660	-1
57904100	Guardian Golem	57900	-1	5236	50	579000410	7	4660	4660	-1
57905000	Guardian Golem	57900	-1	2442	50	579000500	7	4660	4660	-1
57905100	Guardian Golem	57900	-1	2442	50	579000510	7	4660	4660	-1
57906000	Guardian Golem	57900	-1	5236	50	579000600	7	4660	4660	-1
57907000	Guardian Golem	57900	-1	2442	50	579000700	7	4660	4660	-1
57908000	Guardian Golem	57900	-1	5236	50	579000800	7	4660	4660	-1
57909000	Guardian Golem	57900	-1	2442	50	579000900	7	4660	4660	-1
58000000	Crucible Knight Devonia	58000	-1	840	150	580000000	6	5800	-1	-1
58000001	Crucible Knight Devonia	58000	-1	840	150	580000000	6	5800	-1	-1
58000094	Crucible Knight Devonia	58000	-1	840	150	580000000	6	5800	-1	-1
58100000	Demi-Human Swordmaster Onze	58100	-1	1056	50	581000000	6	-1	-1	-1
58100001	Demi-Human Swordmaster Onze	58100	-1	1056	50	581000000	6	-1	-1	-1
58100083	Demi-Human Swordmaster Onze	58100	-1	1056	50	581000000	6	-1	-1	-1
58100093	Demi-Human Swordmaster Onze	58100	-1	1056	50	581000000	6	-1	-1	-1
58100980	Demi-Human Swordmaster Onze (Boss)	58100	-1	1056	50	-1	6	-1	-1	-1
58108083	Demi-Human Swordmaster Onze	58100	-1	1056	50	581000700	6	-1	-1	-1
58200000	Great Red Bear	58200	-1	2585	50	582000000	9	5240	-1	-1
58200001	Great Red Bear	58200	-1	2585	50	582000000	9	5240	-1	-1
58200090	Great Red Bear	58200	-1	2585	50	-1	9	5240	-1	-1
58200093	Great Red Bear	58200	-1	2585	50	-1	9	5240	-1	-1
58200095	Rugalea the Great Red Bear (Boss)	58200	-1	2585	50	-1	9	5240	-1	-1
58200990	Ralva the Great Red Bear (Boss)	58200	-1	2585	50	-1	9	5240	-1	-1
58300000	Messmer Soldier	58300	-1	192	90	583080000	48	-1	-1	-1
58300001	Messmer Soldier	58300	-1	192	90	583080000	48	-1	-1	-1
58300080	Messmer Soldier	58300	-1	192	90	583080000	48	-1	-1	-1
58300081	Messmer Soldier	58300	-1	192	90	583080000	48	-1	-1	-1
58300082	Messmer Soldier	58300	-1	192	90	583080000	48	-1	-1	-1
58300090	Messmer Soldier	58300	-1	192	90	583090000	48	-1	-1	-1
58300093	Messmer Soldier	58300	-1	192	90	583090000	48	-1	-1	-1
58300095	Messmer Soldier	58300	-1	192	90	583090000	48	-1	-1	-1
58300098	Messmer Soldier	58300	-1	192	90	583090000	48	-1	-1	-1
58300100	Messmer Soldier	58300	-1	192	90	583080010	48	-1	-1	-1
58300101	Messmer Soldier	58300	-1	192	90	583080010	48	-1	-1	-1
58300180	Messmer Soldier	58300	-1	192	90	583080010	48	-1	-1	-1
58300181	Messmer Soldier	58300	-1	192	90	583080010	48	-1	-1	-1
58300182	Messmer Soldier	58300	-1	192	90	583080010	48	-1	-1	-1
58300190	Messmer Soldier	58300	-1	192	90	583090010	48	-1	-1	-1
58300193	Messmer Soldier	58300	-1	192	90	583090010	48	-1	-1	-1
58300200	Messmer Soldier	58300	-1	192	90	583080020	48	-1	-1	-1
58300201	Messmer Soldier	58300	-1	192	90	583080020	48	-1	-1	-1
58300280	Messmer Soldier	58300	-1	192	90	583080020	48	-1	-1	-1
58300281	Messmer Soldier	58300	-1	192	90	583080020	48	-1	-1	-1
58300282	Messmer Soldier	58300	-1	192	90	583080020	48	-1	-1	-1
58300290	Messmer Soldier	58300	-1	192	90	583090020	48	-1	-1	-1
58300293	Messmer Soldier	58300	-1	192	90	583090020	48	-1	-1	-1
58300298	Messmer Soldier	58300	-1	192	90	583090020	48	-1	-1	-1
58300300	Messmer Soldier	58300	-1	192	90	583080040	48	-1	-1	-1
58300301	Messmer Soldier	58300	-1	192	90	583080040	48	-1	-1	-1
58300380	Messmer Soldier	58300	-1	192	90	583080040	48	-1	-1	-1
58300381	Messmer Soldier	58300	-1	192	90	583080040	48	-1	-1	-1
58300382	Messmer Soldier	58300	-1	192	90	583080040	48	-1	-1	-1
58300390	Messmer Soldier	58300	-1	192	90	583090040	48	-1	-1	-1
58300393	Messmer Soldier	58300	-1	192	90	583090040	48	-1	-1	-1
58300395	Messmer Soldier	58300	-1	192	90	583090040	48	-1	-1	-1
58300398	Messmer Soldier	58300	-1	192	90	583090040	48	-1	-1	-1
58300400	Messmer Soldier	58300	-1	192	90	583080050	48	-1	-1	-1
58300401	Messmer Soldier	58300	-1	192	90	583080050	48	-1	-1	-1
58300482	Messmer Soldier	58300	-1	192	90	583080050	48	-1	-1	-1
58300490	Messmer Soldier	58300	-1	192	90	583090050	48	-1	-1	-1
58300500	Messmer Soldier	58300	-1	192	90	583080100	48	-1	-1	-1
58300501	Messmer Soldier	58300	-1	192	90	583080100	48	-1	-1	-1
58300580	Messmer Soldier	58300	-1	192	90	583080100	48	-1	-1	-1
58300581	Messmer Soldier	58300	-1	192	90	583080100	48	-1	-1	-1
58300582	Messmer Soldier	58300	-1	192	90	583080100	48	-1	-1	-1
58300590	Messmer Soldier	58300	-1	192	90	583090100	48	-1	-1	-1
58300593	Messmer Soldier	58300	-1	192	90	583090100	48	-1	-1	-1
58300595	Messmer Soldier	58300	-1	192	90	583090100	48	-1	-1	-1
58300598	Messmer Soldier	58300	-1	192	90	583090100	48	-1	-1	-1
58300600	Messmer Soldier	58300	-1	192	90	583080200	48	-1	-1	-1
58300680	Messmer Soldier	58300	-1	192	90	583080200	48	-1	-1	-1
58300681	Messmer Soldier	58300	-1	192	90	583080200	48	-1	-1	-1
58300690	Messmer Soldier	58300	-1	192	90	583090200	48	-1	-1	-1
58300698	Messmer Soldier	58300	-1	192	90	583090200	48	-1	-1	-1
58301590	Messmer Soldier	58300	-1	192	90	-1	48	-1	-1	-1
58309000	Messmer Soldier	58300	-1	192	90	-1	0	-1	-1	-1
58309082	Messmer Soldier	58300	-1	192	90	-1	0	-1	-1	-1
58309090	Messmer Soldier	58300	-1	192	90	-1	0	-1	-1	-1
58309098	Messmer Soldier	58300	-1	192	90	-1	0	-1	-1	-1
58400000	Black Knight	58400	4350	512	120	584080000	48	-1	-1	-1
58400001	Black Knight	58400	4350	512	120	584080000	48	-1	-1	-1
58400080	Black Knight	58400	4350	512	120	584080000	48	-1	-1	-1
58400081	Black Knight	58400	4350	512	120	584080000	48	-1	-1	-1
58400082	Black Knight	58400	4350	512	120	584080000	48	-1	-1	-1
58400090	Black Knight	58400	4350	512	120	584090000	48	-1	-1	-1
58400093	Black Knight	58400	4350	512	120	584090000	48	-1	-1	-1
